audienceScore,criticsScore,emsId,fallbackPosterUrl,id,isVideo,mediaUrl,mpxId,posterUri,releaseDateText,title,trailerUrl,type
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},d3a6909e-aec7-3d83-852b-b101f842f3a7,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,d3a6909e-aec7-3d83-852b-b101f842f3a7,False,/m/purgatory_road,None,https://resizing.flixster.com/D_4pUGHQwsHmAyL9Ll4TxuRBZm4=/180x258/v2/https://resizing.flixster.com/pqDah1vuqH_mYH4BAiUG3YNCIB4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzg0MWI4OTBhLTZiYTUtNDYxOC1iZDI4LWUzZjMyNDEyMDNhOS53ZWJw,"Streaming Mar 19, 2019",Purgatory Road,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},ec716ef1-7801-31ae-ab95-2d161864fa8e,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,ec716ef1-7801-31ae-ab95-2d161864fa8e,True,/m/say_goodbye_to_hollywood,2022166595790,https://resizing.flixster.com/ZKcEsNczfHanB9H6JiBsO3SSGDs=/180x258/v2/https://resizing.flixster.com/iCA9qw729zsDjiKXjaG0anH_5zY=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI1YzFkNzYwLTJjYmYtNDAzYy05Nzg4LWEwYjZlYTMxZjMwYS5qcGc=,"Streaming Mar 11, 2022",Say Goodbye to Hollywood,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/JJEklPsttUGq,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},9dae21ee-6dce-35f8-9b95-de9a1064ed12,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,9dae21ee-6dce-35f8-9b95-de9a1064ed12,False,/m/suzaki_paradaisu_akashingo,None,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,"Streaming Jan 15, 2020",Suzaki Paradise Red Light,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},d80b4e47-87f6-3177-a6a5-29e8672230af,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,d80b4e47-87f6-3177-a6a5-29e8672230af,False,/m/the_distance_between_us,None,https://resizing.flixster.com/OCHM6TFXj78m1jczDCgKUTK5ZEE=/180x258/v2/https://resizing.flixster.com/C5vF93wNYj1iS3yBAcH-Lvsauiw=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2MwM2VlNGE4LTRlNjItNDhmZS1hODhiLWEyMzcyNTU4OWY2Ny53ZWJw,"Streaming Mar 20, 2017",The Distance Between Us,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},ea2a3a35-9333-3ad1-81ca-cf741cee63eb,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,ea2a3a35-9333-3ad1-81ca-cf741cee63eb,False,/m/the_murder_case_of_hana_and_alice,None,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,"Streaming Sep 3, 2019",The Murder Case of Hana & Alice,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},5bbaef30-7425-3a59-a39b-2aea8b30b720,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,5bbaef30-7425-3a59-a39b-2aea8b30b720,False,/m/771458317,None,https://resizing.flixster.com/q0gJCzJnOaq9UcnivCVVNE0p-i4=/180x258/v2/https://flxt.tmsimg.com/assets/p13569881_p_v8_aa.jpg,"Streaming May 23, 2017",The Violin Player,None,drama
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '88', 'sentiment': 'positive'}",71ca4bdc-3bed-3a18-9fd3-f69618769eec,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,71ca4bdc-3bed-3a18-9fd3-f69618769eec,False,/m/this_is_where_we_live_2013,None,https://resizing.flixster.com/w6pQeUvwhs1Z6fNPooPfSMNPAEM=/180x258/v2/https://flxt.tmsimg.com/assets/p10361240_p_v8_aa.jpg,"Streaming Nov 19, 2015",This Is Where We Live,None,drama
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '50', 'sentiment': 'negative'}",4e7b7df4-f2b1-3a08-bd3c-f38795b6c985,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,4e7b7df4-f2b1-3a08-bd3c-f38795b6c985,True,/m/up_on_the_glass,1780550211790,https://resizing.flixster.com/g4giOSAZqx75KY5lCRf-I30LGjY=/180x258/v2/https://flxt.tmsimg.com/assets/p18636235_p_v7_aa.jpg,"Streaming Sep 8, 2020",Up on the Glass,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/I79OOmxwEcdP,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},20376e6e-1cc3-31e0-857c-63d3b3668951,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,20376e6e-1cc3-31e0-857c-63d3b3668951,False,/m/1087137-woyzeck,None,https://resizing.flixster.com/ZSwfUb3hE23IJ3K-D_nuokVJvkQ=/180x258/v2/https://flxt.tmsimg.com/assets/p120345_v_v8_aa.jpg,"Streaming Apr 29, 2021",Woyzeck,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},01ae1d8f-d1a7-3a4e-addb-6f99fd44225e,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,01ae1d8f-d1a7-3a4e-addb-6f99fd44225e,False,/m/wayne-gretzky-above-and-beyond,None,https://resizing.flixster.com/lAEqs6TYB82f0iPXw49hb4iSXDA=/180x258/v2/https://flxt.tmsimg.com/assets/p28424_p_v8_aa.jpg,"Streaming Apr 26, 2018",Above and Beyond,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},859167a9-d4a7-3f6d-b8e7-9d7c8e6da3e9,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,859167a9-d4a7-3f6d-b8e7-9d7c8e6da3e9,False,/m/boro_in_the_box,None,https://resizing.flixster.com/6OHlBQ0d84lBIUDn9cWPGZ5YT0U=/180x258/v2/https://flxt.tmsimg.com/assets/p15719533_p_v8_aa.jpg,"Streaming Sep 19, 2018",Boro in the Box,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},80775747-c4e6-36b6-bdd6-dbf104b0667a,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,80775747-c4e6-36b6-bdd6-dbf104b0667a,False,/m/final_solution_2002,None,https://resizing.flixster.com/KxA0cYgbRjaARPplaoq9nv9Nf7A=/180x258/v2/https://flxt.tmsimg.com/assets/p82013_p_v8_aa.jpg,"Streaming Apr 11, 2019",Final Solution,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},a4ea42ed-19b8-3090-9a73-d36ea37b1a34,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,a4ea42ed-19b8-3090-9a73-d36ea37b1a34,False,/m/habibie_and_ainun,None,https://resizing.flixster.com/2ixp9nGiS1zkWdyh6dlqcmwuG5I=/180x258/v2/https://flxt.tmsimg.com/assets/p16522223_v_v8_aa.jpg,"Streaming Jan 29, 2019",Habibie & Ainun,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},b4c76d73-7e6e-3061-a6a3-c21c9cca86cd,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,b4c76d73-7e6e-3061-a6a3-c21c9cca86cd,False,/m/hibakusha_2012,None,https://resizing.flixster.com/tYEabBMESq0grJzmsFVRAmWZy4k=/180x258/v2/https://flxt.tmsimg.com/assets/p14969876_p_v8_aa.jpg,"Streaming Dec 9, 2017",Hibakusha,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},06471d20-f515-3cb2-8213-f9a79f9f67d5,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,06471d20-f515-3cb2-8213-f9a79f9f67d5,False,/m/hunter_2006,None,https://resizing.flixster.com/BHogutDueRXn0t0iQQMvmC05dak=/180x258/v2/https://flxt.tmsimg.com/assets/p11273477_p_v8_aa.jpg,"Streaming May 23, 2017",Hunter,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},bee4a2e6-037e-3b3f-8b9e-02b6fb0f0b91,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,bee4a2e6-037e-3b3f-8b9e-02b6fb0f0b91,False,/m/land_of_the_little_people_2016,None,https://resizing.flixster.com/9Ov151YJUUF9zC7AeAf0C_HFdBc=/180x258/v2/https://flxt.tmsimg.com/assets/p14019732_p_v8_aa.jpg,"Streaming Sep 11, 2018",Land of the Little People,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},e34d4d20-ad97-308c-91aa-23909c5c72cb,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,e34d4d20-ad97-308c-91aa-23909c5c72cb,False,/m/my_own_country,None,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,"Streaming Feb 18, 2020",My Own Country,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},1bca7011-40a4-380f-a66b-d8fc4105937f,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,1bca7011-40a4-380f-a66b-d8fc4105937f,False,/m/nowhere_nevada,None,https://resizing.flixster.com/gBYM8mmuOO-0okoxV_xZP8OvOik=/180x258/v2/https://flxt.tmsimg.com/assets/p10999143_p_v8_aa.jpg,"Streaming Apr 2, 2017",Nowhere Nevada,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},08f3bae7-4250-3999-9e39-27e43607b526,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,08f3bae7-4250-3999-9e39-27e43607b526,False,/m/searching_for_home_coming_back_from_war,None,https://resizing.flixster.com/wx6oyUc3Nqaz5IrEmf6dNuWWZxM=/180x258/v2/https://flxt.tmsimg.com/assets/p12055163_p_v8_aa.jpg,"Streaming Nov 23, 2016","Searching for Home, Coming Back From War",None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},98c2e046-211a-45c3-84ce-2cb039e91159,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,98c2e046-211a-45c3-84ce-2cb039e91159,False,/m/take_me_out,None,https://resizing.flixster.com/cDg1zJ2yqB2U_1usNTm9sTJwyvs=/180x258/v2/https://flxt.tmsimg.com/assets/p16655984_p_v8_aa.jpg,"Streaming Apr 16, 2019",Take Me Out,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},b034625f-a0a0-3c9c-9a9a-fb9f860a9c03,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,b034625f-a0a0-3c9c-9a9a-fb9f860a9c03,False,/m/bumi_manusia,None,https://resizing.flixster.com/GByU40QaRobbsdDg9uv59AbWJT0=/180x258/v2/https://resizing.flixster.com/BHOL8N3BbsxC0qm2AduA6lSyhSQ=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2QwMDg1YjM0LTlmN2YtNDdlNS1hNTg2LTQ3YjdkMTRiY2RiYS53ZWJw,"Streaming Apr 24, 2020",This Earth of Mankind,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},27f199e0-8de0-31ac-8e05-c3a18ad4bcf5,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,27f199e0-8de0-31ac-8e05-c3a18ad4bcf5,True,/m/unbridled_2019,1419934275870,https://resizing.flixster.com/O5DiDiVAZjbFG2fypNWRP-Kg7K4=/180x258/v2/https://flxt.tmsimg.com/assets/p14892571_v_v8_aa.jpg,"Streaming Apr 1, 2019",Unbridled,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/1_sjOGUswzsU,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},e4229597-6f41-3ae5-b409-6742d5feffc9,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,e4229597-6f41-3ae5-b409-6742d5feffc9,False,/m/alludugaru,None,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,"Streaming Jul 8, 2019",Alludugaru,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},289505d8-aa0a-3f05-9374-3134b9598d38,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,289505d8-aa0a-3f05-9374-3134b9598d38,False,/m/ardaas,None,https://resizing.flixster.com/-3lrgYOlQwuBS2hajftf7soRd4A=/180x258/v2/https://flxt.tmsimg.com/assets/p12678398_p_v8_aa.jpg,"Streaming Jun 5, 2020",Ardaas,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},260d09be-e3e5-3f6c-9a77-245f4cdc2ead,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,260d09be-e3e5-3f6c-9a77-245f4cdc2ead,True,/m/better_than_love,1569511491847,https://resizing.flixster.com/JIliUZUa6lwhVzKGjeLyfDkyMZQ=/180x258/v2/https://flxt.tmsimg.com/assets/p17073735_p_v8_aa.jpg,"Streaming Jul 18, 2019",Better Than Love,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/Rbz5iJPaN_iQ,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},9e2c3ab7-2e77-3372-aa1d-8beaf52933d9,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,9e2c3ab7-2e77-3372-aa1d-8beaf52933d9,False,/m/finding_hope_now,None,https://resizing.flixster.com/nw_NVoPh7YZNOhY9Bfl3mtKN7xc=/180x258/v2/https://flxt.tmsimg.com/assets/p8615851_v_v8_aa.jpg,"Streaming Sep 24, 2017",Finding Hope Now,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},217a9ad9-a4b0-3e81-a5f8-0d7bd14e3c21,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,217a9ad9-a4b0-3e81-a5f8-0d7bd14e3c21,False,/m/green_eyes_2013,None,https://resizing.flixster.com/hJXr5O8J-man3OGx4yQu2wmUPEA=/180x258/v2/https://flxt.tmsimg.com/assets/p11281215_v_v8_aa.jpg,"Streaming Sep 14, 2016",Green Eyes,None,drama
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},ea899908-3011-398e-b107-c1ebbb446894,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,ea899908-3011-398e-b107-c1ebbb446894,False,/m/heidi-1952,None,https://resizing.flixster.com/jN7lZkuzGPy7Or7puk2b3MC4mHg=/180x258/v2/https://flxt.tmsimg.com/assets/p44136_p_v8_ab.jpg,"Streaming Oct 29, 2016",Heidi,None,drama
"{'score': '73', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '80', 'sentiment': 'positive'}",113ef813-2d8e-4851-8cac-78895889810f,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,113ef813-2d8e-4851-8cac-78895889810f,False,/m/dirty_daddy_the_bob_saget_tribute,None,https://resizing.flixster.com/_31bT24bCtoy54AOEGcGgueonu8=/180x258/v2/https://resizing.flixster.com/JXJmyDGdtfiNgghrUV1Ruy0DE2U=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2IyYjM1N2M5LWEyOGEtNGRlMi05YTNkLTdiZjU3NDJkNTQ4Zi5qcGc=,"Streaming Jun 10, 2022",Dirty Daddy: The Bob Saget Tribute,None,entertainment
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},d78d8fab-7fbc-4f9a-bbdc-a1dca62ccbc0,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,d78d8fab-7fbc-4f9a-bbdc-a1dca62ccbc0,False,/m/resurrection_2021,None,https://resizing.flixster.com/qH4-uLWRBbHljmVSkBl2qYrBgQk=/180x258/v2/https://resizing.flixster.com/2lZVi1USYSjikiSZJPp-S1fXbGo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzMwYjk0ZDg3LTg5YTgtNGQxZC1iZWVkLTJlNjFhMDJlZjI5YS5qcGc=,"Streaming Mar 27, 2021",Resurrection,None,faith_and_spirituality
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},5d7b8387-54d7-3f02-b744-1362037ba9ca,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,5d7b8387-54d7-3f02-b744-1362037ba9ca,False,/m/el_dorado_city_of_gold,None,https://resizing.flixster.com/FnrGgtKmEIit9za_MntmIqxh1WU=/180x258/v2/https://flxt.tmsimg.com/assets/p11185657_p_v8_ad.jpg,"Streaming Jul 1, 2019",El Dorado: City of Gold,None,fantasy
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '100', 'sentiment': 'positive'}",b3b6abda-915e-3143-b4ba-a8d16ac0e8ca,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,b3b6abda-915e-3143-b4ba-a8d16ac0e8ca,False,/m/legend-of-the-mountain,None,https://resizing.flixster.com/6elctzmtzLy0lHCd2m_GHV_jxcM=/180x258/v2/https://flxt.tmsimg.com/assets/p10837603_p_v7_aa.jpg,"Streaming May 3, 2018",Legend of the Mountain,None,fantasy
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},e9c7b40f-0cae-4ab1-b0c2-0049d3a0f9e0,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,e9c7b40f-0cae-4ab1-b0c2-0049d3a0f9e0,True,/m/ten_cent_daisy,2080002627891,https://resizing.flixster.com/O-M5qdH7uAIAzM_4Q4F-bHT2f2M=/180x258/v2/https://resizing.flixster.com/lGLn4BUB399ygpF3xHfXpf0B5YM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2UxYjc5MGI2LTU1MmItNDYxMi1hYmExLTA3NzQ1OTU2YjA2Yi5qcGc=,"Streaming Oct 28, 2022",Ten-Cent Daisy,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/F5aF2PGm5Zl5,fantasy
"{'score': '100', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '78', 'sentiment': 'positive'}",d891338b-2e8a-42dd-965e-b05fd1aa40aa,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,d891338b-2e8a-42dd-965e-b05fd1aa40aa,True,/m/the_bestowal,1305316419568,https://resizing.flixster.com/4gh7KaQfOyclzYAsPCHKsvr6uFs=/180x258/v2/https://resizing.flixster.com/E3Srlf9JFmUKvCgfF8Iz4qND8lI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzg0OWM0NWZkLWQ4ZjMtNDE0OS05MjgyLTE5M2MwOGRiN2RiNS53ZWJw,"Streaming Nov 21, 2019",The Bestowal,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/JKbHFdFw2hZX,fantasy
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},a746ecb7-dfcc-3172-8fd3-96926e3a0754,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,a746ecb7-dfcc-3172-8fd3-96926e3a0754,False,/m/lou_2017,None,https://resizing.flixster.com/rI5sNIiX6alYMzKjZxuVc_oh6J8=/180x258/v2/https://flxt.tmsimg.com/assets/p14759356_p_v8_aa.jpg,"Streaming Oct 24, 2017",Lou,None,fantasy
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},8bcdff19-f2ab-4437-80a4-a0bf00bb20eb,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,8bcdff19-f2ab-4437-80a4-a0bf00bb20eb,False,/m/mickey_reeces_alien,None,https://resizing.flixster.com/7F_OGBZ6wOsfQJzqRMtwVss-Ys0=/180x258/v2/https://resizing.flixster.com/sLBpmd_6uDPM9GS2GpAjyGVd36k=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzEzM2ViOGRmLWMzMDUtNDI0Ni04MmFkLTNiNGE1Yjg2ODhlMC5qcGc=,"Streaming Sep 30, 2020",Mickey Reece's Alien,None,fantasy
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},ec716ef1-7801-31ae-ab95-2d161864fa8e,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,ec716ef1-7801-31ae-ab95-2d161864fa8e,True,/m/say_goodbye_to_hollywood,2022166595790,https://resizing.flixster.com/ZKcEsNczfHanB9H6JiBsO3SSGDs=/180x258/v2/https://resizing.flixster.com/iCA9qw729zsDjiKXjaG0anH_5zY=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI1YzFkNzYwLTJjYmYtNDAzYy05Nzg4LWEwYjZlYTMxZjMwYS5qcGc=,"Streaming Mar 11, 2022",Say Goodbye to Hollywood,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/JJEklPsttUGq,fantasy
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},968f2457-2006-35dc-b145-4364a9b539a0,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,968f2457-2006-35dc-b145-4364a9b539a0,False,/m/barbara_the_fair_with_the_silken_hair,None,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,"Streaming Nov 29, 2017",Barbara the Fair With the Silken Hair,None,fantasy
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},b4facd6a-4c1d-312a-9860-5ec98142f895,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,b4facd6a-4c1d-312a-9860-5ec98142f895,False,/m/on_borrowed_time_2018,None,https://resizing.flixster.com/WZ4IVRHCp_dPr43H8qaApYyq8m8=/180x258/v2/https://flxt.tmsimg.com/assets/p5461_p_v8_aa.jpg,"Streaming Jan 26, 2017",On Borrowed Time,None,fantasy
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},d41e0807-b580-3e05-bbaf-36630ab11a52,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,d41e0807-b580-3e05-bbaf-36630ab11a52,False,/m/death_of_a_fool,None,https://resizing.flixster.com/WBX28LsVzKNINOGg4RVLk8ZQEWs=/180x258/v2/https://flxt.tmsimg.com/assets/p18256616_p_v8_aa.jpg,"Streaming Feb 20, 2020",Death of a Fool,None,fantasy
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},3d02d3e7-9e08-325b-b15e-0af37e549272,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,3d02d3e7-9e08-325b-b15e-0af37e549272,False,/m/vip_my_brother_superman,None,https://resizing.flixster.com/DwtXjrEjyc2Bl0W5SV4kvfZtyRU=/180x258/v2/https://flxt.tmsimg.com/assets/p10640951_p_v8_ab.jpg,"Streaming Feb 25, 2020",VIP: My Brother Superman,None,fantasy
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},56d6e19a-1e1f-3fe8-98be-ed6163eaad11,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,56d6e19a-1e1f-3fe8-98be-ed6163eaad11,False,/m/christ_complex,None,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,"Streaming Aug 26, 2018",Christ Complex,None,fantasy
"{'score': '100', 'sentiment': 'positive'}",{'certifiedAttribute': ''},a2a1cc21-2bb9-3856-a765-261fd0f4fa4b,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,a2a1cc21-2bb9-3856-a765-261fd0f4fa4b,False,/m/tom_in_america,None,https://resizing.flixster.com/_ge4XeK7csvl3Aq_vqlys1DsWn8=/180x258/v2/https://flxt.tmsimg.com/assets/p11446102_p_v8_aa.jpg,"Streaming Nov 10, 2017",Tom in America,None,fantasy
"{'score': '99', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '98', 'sentiment': 'positive'}",f3602973-befc-3ef0-aacf-2a8d8a3ff384,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,f3602973-befc-3ef0-aacf-2a8d8a3ff384,True,/m/demon_slayer_kimetsu_no_yaiba_the_movie_mugen_train,1882509891962,https://resizing.flixster.com/1AvWLiT5wpWTkIUS3lhcD03uads=/180x258/v2/https://resizing.flixster.com/H9j5_zrJ7pzivfH1owrTecm3uso=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzJkNGRlYzE0LTkwMTktNDA5NC1hMzlhLTMwYjQ5MTY3ODg0Ny5qcGc=,"Streaming Jun 22, 2021",Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/bbQMnKgaLDOe,fantasy
"{'score': '99', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '100', 'sentiment': 'positive'}",a1ed28b9-7415-3dce-99ed-e601b3e98610,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,a1ed28b9-7415-3dce-99ed-e601b3e98610,False,/m/ike_boys,None,https://resizing.flixster.com/wnbjhalXxey9y0RBQWcXeGeEOCU=/180x258/v2/https://resizing.flixster.com/nqub_tjFw6ZiQZYuVl5xRZbjnHI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzIwNWRjZjUxLTkwMzMtNDM2YS1hNDhmLTI0NDM1MDU4MWU2Mi5qcGc=,"Streaming Oct 11, 2022",Iké Boys,None,fantasy
